filename,width,height,class,xmin,ymin,xmax,ymax
61157_png.rf.9bda8bd25ecccd55565ca478e5d04aaa.jpg,1024,1024,scar,577,330,598,348
61157_png.rf.9bda8bd25ecccd55565ca478e5d04aaa.jpg,1024,1024,pimple,458,540,484,564
61157_png.rf.9bda8bd25ecccd55565ca478e5d04aaa.jpg,1024,1024,mole1,270,702,286,719
61157_png.rf.9bda8bd25ecccd55565ca478e5d04aaa.jpg,1024,1024,mole1,461,844,479,862
61157_png.rf.9bda8bd25ecccd55565ca478e5d04aaa.jpg,1024,1024,mole1,298,801,311,814
60155_png.rf.9bec60bb417f13cc68d9e3ca8bdf7f2b.jpg,1024,1024,scar,653,805,665,816
60155_png.rf.9bec60bb417f13cc68d9e3ca8bdf7f2b.jpg,1024,1024,scar,715,813,726,824
60155_png.rf.9bec60bb417f13cc68d9e3ca8bdf7f2b.jpg,1024,1024,scar,723,769,733,784
60155_png.rf.9bec60bb417f13cc68d9e3ca8bdf7f2b.jpg,1024,1024,scar,478,419,493,432
60155_png.rf.9bec60bb417f13cc68d9e3ca8bdf7f2b.jpg,1024,1024,spot,733,304,742,314
60155_png.rf.9bec60bb417f13cc68d9e3ca8bdf7f2b.jpg,1024,1024,spot,728,326,738,334
60155_png.rf.9bec60bb417f13cc68d9e3ca8bdf7f2b.jpg,1024,1024,spot,747,511,758,521
60155_png.rf.9bec60bb417f13cc68d9e3ca8bdf7f2b.jpg,1024,1024,scar,514,424,543,440
60155_png.rf.9bec60bb417f13cc68d9e3ca8bdf7f2b.jpg,1024,1024,spot,520,826,535,836
60155_png.rf.9bec60bb417f13cc68d9e3ca8bdf7f2b.jpg,1024,1024,spot,761,647,774,664
42499_png_jpg.rf.9bf23a07fa3cbbd77d416e05765385a4.jpg,512,512,acne,197,162,209,172
42499_png_jpg.rf.9bf23a07fa3cbbd77d416e05765385a4.jpg,512,512,acne,235,215,248,227
42499_png_jpg.rf.9bf23a07fa3cbbd77d416e05765385a4.jpg,512,512,acne,274,345,286,357
42499_png_jpg.rf.9bf23a07fa3cbbd77d416e05765385a4.jpg,512,512,acne,212,359,222,370
42499_png_jpg.rf.9bf23a07fa3cbbd77d416e05765385a4.jpg,512,512,mole1,314,432,322,441
21177_png_jpg.rf.9bd68de890f14917edb5286450400996.jpg,512,512,acne,163,334,180,350
21177_png_jpg.rf.9bd68de890f14917edb5286450400996.jpg,512,512,acne,141,276,157,289
48921_png_jpg.rf.9c05bcb9ed27ed0780ee7439de18279e.jpg,512,512,acne,246,207,262,224
48921_png_jpg.rf.9c05bcb9ed27ed0780ee7439de18279e.jpg,512,512,pimple,247,400,263,417
google_333_jpg.rf.9c28625e78161aa6b995f3a4ab19ad45.jpg,230,323,scar,89,48,98,57
google_333_jpg.rf.9c28625e78161aa6b995f3a4ab19ad45.jpg,230,323,acne,36,186,44,193

48794_png_jpg.rf.9c30e28e70d24af8a04a4e7df807462f.jpg,512,512,acne,294,162,312,179
p7FKEUgN7OK-5sic6E-DUw_jpg.rf.9c331c07fdd390a36266bccb9ed46bae.jpg,600,750,spot,359,124,389,146
p7FKEUgN7OK-5sic6E-DUw_jpg.rf.9c331c07fdd390a36266bccb9ed46bae.jpg,600,750,spot,165,447,206,485
p7FKEUgN7OK-5sic6E-DUw_jpg.rf.9c331c07fdd390a36266bccb9ed46bae.jpg,600,750,mole1,398,410,416,431
p7FKEUgN7OK-5sic6E-DUw_jpg.rf.9c331c07fdd390a36266bccb9ed46bae.jpg,600,750,mole1,137,512,154,527
p7FKEUgN7OK-5sic6E-DUw_jpg.rf.9c331c07fdd390a36266bccb9ed46bae.jpg,600,750,spot,201,583,221,605
p7FKEUgN7OK-5sic6E-DUw_jpg.rf.9c331c07fdd390a36266bccb9ed46bae.jpg,600,750,spot,388,603,408,630
p7FKEUgN7OK-5sic6E-DUw_jpg.rf.9c331c07fdd390a36266bccb9ed46bae.jpg,600,750,spot,369,608,386,626
p7FKEUgN7OK-5sic6E-DUw_jpg.rf.9c331c07fdd390a36266bccb9ed46bae.jpg,600,750,spot,254,98,275,116
p7FKEUgN7OK-5sic6E-DUw_jpg.rf.9c331c07fdd390a36266bccb9ed46bae.jpg,600,750,spot,71,252,91,275
p7FKEUgN7OK-5sic6E-DUw_jpg.rf.9c331c07fdd390a36266bccb9ed46bae.jpg,600,750,acne,220,631,239,647
p7FKEUgN7OK-5sic6E-DUw_jpg.rf.9c331c07fdd390a36266bccb9ed46bae.jpg,600,750,spot,380,633,404,653
p7FKEUgN7OK-5sic6E-DUw_jpg.rf.9c331c07fdd390a36266bccb9ed46bae.jpg,600,750,spot,206,647,221,662
p7FKEUgN7OK-5sic6E-DUw_jpg.rf.9c331c07fdd390a36266bccb9ed46bae.jpg,600,750,spot,182,188,201,206
p7FKEUgN7OK-5sic6E-DUw_jpg.rf.9c331c07fdd390a36266bccb9ed46bae.jpg,600,750,mole1,229,392,241,405
p7FKEUgN7OK-5sic6E-DUw_jpg.rf.9c331c07fdd390a36266bccb9ed46bae.jpg,600,750,mole1,493,426,506,444
Veerpal-Kaur-is-a-Homemaker-from-Jandwala-Bishnoian_jpg.rf.9c0cf9d6c86d6a5183e8a20ec254f651.jpg,514,514,spot,182,170,195,180
Veerpal-Kaur-is-a-Homemaker-from-Jandwala-Bishnoian_jpg.rf.9c0cf9d6c86d6a5183e8a20ec254f651.jpg,514,514,spot,280,195,290,203
Veerpal-Kaur-is-a-Homemaker-from-Jandwala-Bishnoian_jpg.rf.9c0cf9d6c86d6a5183e8a20ec254f651.jpg,514,514,spot,300,220,310,226
Veerpal-Kaur-is-a-Homemaker-from-Jandwala-Bishnoian_jpg.rf.9c0cf9d6c86d6a5183e8a20ec254f651.jpg,514,514,spot,248,369,256,377
20511_png_jpg.rf.9c70b9d13c3dd314f3973791499b4cee.jpg,512,512,pimple,187,396,204,408
20511_png_jpg.rf.9c70b9d13c3dd314f3973791499b4cee.jpg,512,512,spot,167,442,182,453
20511_png_jpg.rf.9c70b9d13c3dd314f3973791499b4cee.jpg,512,512,spot,219,478,234,495
20511_png_jpg.rf.9c70b9d13c3dd314f3973791499b4cee.jpg,512,512,spot,143,128,158,140
20511_png_jpg.rf.9c70b9d13c3dd314f3973791499b4cee.jpg,512,512,acne,258,460,277,475
Mamata-Das-is-a-Homemaker_-other-occupation-details_jpg.rf.9c4ab27feaeb8651dd38b62d6ab5acc3.jpg,514,514,acne,219,145,230,155
29888_png_jpg.rf.9c55ba12ba68c439737739f460c2b8a8.jpg,512,512,pimple,259,435,281,455
29888_png_jpg.rf.9c55ba12ba68c439737739f460c2b8a8.jpg,512,512,pimple,338,364,351,378
29888_png_jpg.rf.9c55ba12ba68c439737739f460c2b8a8.jpg,512,512,pimple,320,422,345,439
29888_png_jpg.rf.9c55ba12ba68c439737739f460c2b8a8.jpg,512,512,spot,364,323,376,340
29888_png_jpg.rf.9c55ba12ba68c439737739f460c2b8a8.jpg,512,512,spot,348,325,363,349
29888_png_jpg.rf.9c55ba12ba68c439737739f460c2b8a8.jpg,512,512,spot,359,296,377,316
29888_png_jpg.rf.9c55ba12ba68c439737739f460c2b8a8.jpg,512,512,acne,281,169,294,181
29888_png_jpg.rf.9c55ba12ba68c439737739f460c2b8a8.jpg,512,512,acne,308,475,327,489
29888_png_jpg.rf.9c55ba12ba68c439737739f460c2b8a8.jpg,512,512,acne,350,449,364,462
29888_png_jpg.rf.9c55ba12ba68c439737739f460c2b8a8.jpg,512,512,spot,389,318,402,338
4e32d5c3-87a6-4110-aebf-3dc9e81cea08_png.rf.9c73a26d825af9e0126104375b71a777.jpg,403,563,mole2,205,116,218,125
4e32d5c3-87a6-4110-aebf-3dc9e81cea08_png.rf.9c73a26d825af9e0126104375b71a777.jpg,403,563,acne,152,99,165,108
4e32d5c3-87a6-4110-aebf-3dc9e81cea08_png.rf.9c73a26d825af9e0126104375b71a777.jpg,403,563,acne,185,133,195,142
4e32d5c3-87a6-4110-aebf-3dc9e81cea08_png.rf.9c73a26d825af9e0126104375b71a777.jpg,403,563,acne,145,124,159,136
4e32d5c3-87a6-4110-aebf-3dc9e81cea08_png.rf.9c73a26d825af9e0126104375b71a777.jpg,403,563,scar,81,347,95,358

61568_png.rf.9c502ad1d8d2835bb89fa1df16b13401.jpg,1024,1024,mole1,408,599,424,612
61568_png.rf.9c502ad1d8d2835bb89fa1df16b13401.jpg,1024,1024,mole1,554,356,566,364
61568_png.rf.9c502ad1d8d2835bb89fa1df16b13401.jpg,1024,1024,mole1,530,851,541,859
61568_png.rf.9c502ad1d8d2835bb89fa1df16b13401.jpg,1024,1024,mole1,304,738,314,749
61568_png.rf.9c502ad1d8d2835bb89fa1df16b13401.jpg,1024,1024,acne,521,606,533,614
61568_png.rf.9c502ad1d8d2835bb89fa1df16b13401.jpg,1024,1024,mole1,640,649,650,660
61568_png.rf.9c502ad1d8d2835bb89fa1df16b13401.jpg,1024,1024,mole1,739,472,747,480
61568_png.rf.9c502ad1d8d2835bb89fa1df16b13401.jpg,1024,1024,mole1,408,902,420,911
61568_png.rf.9c502ad1d8d2835bb89fa1df16b13401.jpg,1024,1024,acne,530,446,541,455
4554_jpg.rf.9c7fa5f6e8bd08a6e3f25ec615fdc9af.jpg,666,886,pimple,436,449,480,483
4554_jpg.rf.9c7fa5f6e8bd08a6e3f25ec615fdc9af.jpg,666,886,pimple,421,605,453,634
4554_jpg.rf.9c7fa5f6e8bd08a6e3f25ec615fdc9af.jpg,666,886,pimple,351,581,411,614
4554_jpg.rf.9c7fa5f6e8bd08a6e3f25ec615fdc9af.jpg,666,886,pimple,313,610,353,640
4554_jpg.rf.9c7fa5f6e8bd08a6e3f25ec615fdc9af.jpg,666,886,acne,353,698,387,723
4554_jpg.rf.9c7fa5f6e8bd08a6e3f25ec615fdc9af.jpg,666,886,spot,516,556,549,585
4554_jpg.rf.9c7fa5f6e8bd08a6e3f25ec615fdc9af.jpg,666,886,spot,546,516,576,537
4554_jpg.rf.9c7fa5f6e8bd08a6e3f25ec615fdc9af.jpg,666,886,spot,456,494,478,521
4554_jpg.rf.9c7fa5f6e8bd08a6e3f25ec615fdc9af.jpg,666,886,spot,392,621,418,644
4554_jpg.rf.9c7fa5f6e8bd08a6e3f25ec615fdc9af.jpg,666,886,acne,195,322,221,350
4554_jpg.rf.9c7fa5f6e8bd08a6e3f25ec615fdc9af.jpg,666,886,acne,158,261,177,284
4554_jpg.rf.9c7fa5f6e8bd08a6e3f25ec615fdc9af.jpg,666,886,acne,181,173,210,196
4554_jpg.rf.9c7fa5f6e8bd08a6e3f25ec615fdc9af.jpg,666,886,spot,176,143,207,166
4554_jpg.rf.9c7fa5f6e8bd08a6e3f25ec615fdc9af.jpg,666,886,spot,164,99,195,127
4554_jpg.rf.9c7fa5f6e8bd08a6e3f25ec615fdc9af.jpg,666,886,spot,214,103,245,143
4554_jpg.rf.9c7fa5f6e8bd08a6e3f25ec615fdc9af.jpg,666,886,spot,167,62,185,81
4554_jpg.rf.9c7fa5f6e8bd08a6e3f25ec615fdc9af.jpg,666,886,spot,317,740,345,764
4554_jpg.rf.9c7fa5f6e8bd08a6e3f25ec615fdc9af.jpg,666,886,spot,226,409,247,441
4554_jpg.rf.9c7fa5f6e8bd08a6e3f25ec615fdc9af.jpg,666,886,spot,349,248,373,271
20628_png_jpg.rf.9c9352bf3d5bef0621ea54518549ba5f.jpg,512,512,spot,138,270,151,286
20628_png_jpg.rf.9c9352bf3d5bef0621ea54518549ba5f.jpg,512,512,spot,135,319,152,332
20628_png_jpg.rf.9c9352bf3d5bef0621ea54518549ba5f.jpg,512,512,spot,175,403,188,414
20628_png_jpg.rf.9c9352bf3d5bef0621ea54518549ba5f.jpg,512,512,spot,280,331,296,343
20628_png_jpg.rf.9c9352bf3d5bef0621ea54518549ba5f.jpg,512,512,spot,278,432,290,448
20628_png_jpg.rf.9c9352bf3d5bef0621ea54518549ba5f.jpg,512,512,spot,172,352,189,365
Shefali-Das-is-a-Homemaker_-other-occupation-detail-1-_jpg.rf.9d028ad2cb055ee5f506b7d1f4e6f6ee.jpg,514,514,acne,181,275,196,288
Shefali-Das-is-a-Homemaker_-other-occupation-detail-1-_jpg.rf.9d028ad2cb055ee5f506b7d1f4e6f6ee.jpg,514,514,acne,210,21,222,32
Shefali-Das-is-a-Homemaker_-other-occupation-detail-1-_jpg.rf.9d028ad2cb055ee5f506b7d1f4e6f6ee.jpg,514,514,spot,288,151,299,160
Shefali-Das-is-a-Homemaker_-other-occupation-detail-1-_jpg.rf.9d028ad2cb055ee5f506b7d1f4e6f6ee.jpg,514,514,spot,91,212,100,221
Shefali-Das-is-a-Homemaker_-other-occupation-detail-1-_jpg.rf.9d028ad2cb055ee5f506b7d1f4e6f6ee.jpg,514,514,acne,365,207,378,223
36574_png_jpg.rf.9c9db97863ab45098683c8dec1af3bfb.jpg,512,512,acne,201,167,215,181
36574_png_jpg.rf.9c9db97863ab45098683c8dec1af3bfb.jpg,512,512,acne,347,287,365,306
36574_png_jpg.rf.9c9db97863ab45098683c8dec1af3bfb.jpg,512,512,acne,297,426,307,436
36574_png_jpg.rf.9c9db97863ab45098683c8dec1af3bfb.jpg,512,512,acne,204,444,215,456
36574_png_jpg.rf.9c9db97863ab45098683c8dec1af3bfb.jpg,512,512,spot,211,331,225,345
31098_png_jpg.rf.9d3d4f31f1c471f3f8f07990a35293c6.jpg,512,512,acne,288,157,308,171
31098_png_jpg.rf.9d3d4f31f1c471f3f8f07990a35293c6.jpg,512,512,acne,296,145,308,158
25517_png_jpg.rf.9d74c453de0dc7f0c3a31d3c8af5e19b.jpg,512,512,mole1,128,304,142,319
levle0_54_jpg.rf.9d86b1940baef3c883d734df2f3bb154.jpg,3112,3456,acne,1452,2661,1515,2739
levle0_54_jpg.rf.9d86b1940baef3c883d734df2f3bb154.jpg,3112,3456,spot,640,2283,728,2355
levle0_54_jpg.rf.9d86b1940baef3c883d734df2f3bb154.jpg,3112,3456,spot,387,1558,472,1661
levle0_54_jpg.rf.9d86b1940baef3c883d734df2f3bb154.jpg,3112,3456,spot,1618,2180,1683,2230
levle0_54_jpg.rf.9d86b1940baef3c883d734df2f3bb154.jpg,3112,3456,acne,1156,2686,1230,2758
levle0_54_jpg.rf.9d86b1940baef3c883d734df2f3bb154.jpg,3112,3456,acne,1090,2739,1159,2792
levle0_54_jpg.rf.9d86b1940baef3c883d734df2f3bb154.jpg,3112,3456,spot,425,2398,525,2498
levle0_54_jpg.rf.9d86b1940baef3c883d734df2f3bb154.jpg,3112,3456,acne,397,3089,472,3173
levle0_54_jpg.rf.9d86b1940baef3c883d734df2f3bb154.jpg,3112,3456,spot,1230,2586,1312,2658
levle0_54_jpg.rf.9d86b1940baef3c883d734df2f3bb154.jpg,3112,3456,spot,331,2345,406,2411
levle0_54_jpg.rf.9d86b1940baef3c883d734df2f3bb154.jpg,3112,3456,spot,559,2533,625,2586
levle0_54_jpg.rf.9d86b1940baef3c883d734df2f3bb154.jpg,3112,3456,spot,503,2573,568,2639
levle0_54_jpg.rf.9d86b1940baef3c883d734df2f3bb154.jpg,3112,3456,spot,1152,2480,1243,2580
levle0_54_jpg.rf.9d86b1940baef3c883d734df2f3bb154.jpg,3112,3456,pimple,837,946,899,1006


Manik-Sheikh-is-a-Farmer-from-Kalitala-_-Bel_jpg.rf.9da855febd390d3b91a0a70788453811.jpg,514,514,spot,339,254,357,270
Manik-Sheikh-is-a-Farmer-from-Kalitala-_-Bel_jpg.rf.9da855febd390d3b91a0a70788453811.jpg,514,514,spot,315,115,341,132
Manik-Sheikh-is-a-Farmer-from-Kalitala-_-Bel_jpg.rf.9da855febd390d3b91a0a70788453811.jpg,514,514,mole2,263,32,277,46
Manik-Sheikh-is-a-Farmer-from-Kalitala-_-Bel_jpg.rf.9da855febd390d3b91a0a70788453811.jpg,514,514,spot,139,249,153,259
Manik-Sheikh-is-a-Farmer-from-Kalitala-_-Bel_jpg.rf.9da855febd390d3b91a0a70788453811.jpg,514,514,spot,146,228,158,236
266d01e4-df7f-483a-89bc-796868d48c3b_png.rf.9dfd9db399495a5dd51e278e01a6ceb3.jpg,455,632,spot,243,314,251,321
266d01e4-df7f-483a-89bc-796868d48c3b_png.rf.9dfd9db399495a5dd51e278e01a6ceb3.jpg,455,632,scar,81,426,90,436
266d01e4-df7f-483a-89bc-796868d48c3b_png.rf.9dfd9db399495a5dd51e278e01a6ceb3.jpg,455,632,spot,48,408,57,415
266d01e4-df7f-483a-89bc-796868d48c3b_png.rf.9dfd9db399495a5dd51e278e01a6ceb3.jpg,455,632,scar,332,403,345,418
21716_png_jpg.rf.9dc1270ed52bd6234aa1683723a6f736.jpg,512,512,pimple,239,391,255,406
21716_png_jpg.rf.9dc1270ed52bd6234aa1683723a6f736.jpg,512,512,pimple,216,372,226,382
21716_png_jpg.rf.9dc1270ed52bd6234aa1683723a6f736.jpg,512,512,spot,330,371,348,387
21716_png_jpg.rf.9dc1270ed52bd6234aa1683723a6f736.jpg,512,512,pimple,170,383,184,393
21716_png_jpg.rf.9dc1270ed52bd6234aa1683723a6f736.jpg,512,512,pimple,156,353,169,364
21716_png_jpg.rf.9dc1270ed52bd6234aa1683723a6f736.jpg,512,512,pimple,202,319,213,332
21716_png_jpg.rf.9dc1270ed52bd6234aa1683723a6f736.jpg,512,512,spot,340,317,350,329
21716_png_jpg.rf.9dc1270ed52bd6234aa1683723a6f736.jpg,512,512,spot,326,312,335,322
21716_png_jpg.rf.9dc1270ed52bd6234aa1683723a6f736.jpg,512,512,spot,225,346,241,355
21716_png_jpg.rf.9dc1270ed52bd6234aa1683723a6f736.jpg,512,512,acne,150,330,165,342
21716_png_jpg.rf.9dc1270ed52bd6234aa1683723a6f736.jpg,512,512,spot,383,327,392,343
21716_png_jpg.rf.9dc1270ed52bd6234aa1683723a6f736.jpg,512,512,spot,338,414,367,432
21716_png_jpg.rf.9dc1270ed52bd6234aa1683723a6f736.jpg,512,512,spot,245,443,259,455
21716_png_jpg.rf.9dc1270ed52bd6234aa1683723a6f736.jpg,512,512,acne,261,450,276,460
21716_png_jpg.rf.9dc1270ed52bd6234aa1683723a6f736.jpg,512,512,acne,176,357,188,367
21716_png_jpg.rf.9dc1270ed52bd6234aa1683723a6f736.jpg,512,512,spot,170,397,189,408
21716_png_jpg.rf.9dc1270ed52bd6234aa1683723a6f736.jpg,512,512,spot,271,205,283,214
21716_png_jpg.rf.9dc1270ed52bd6234aa1683723a6f736.jpg,512,512,mole2,316,147,332,160
21716_png_jpg.rf.9dc1270ed52bd6234aa1683723a6f736.jpg,512,512,mole2,387,201,400,216
21716_png_jpg.rf.9dc1270ed52bd6234aa1683723a6f736.jpg,512,512,mole1,387,261,397,270

34349_png_jpg.rf.9e1e80e6fc7b9362f1366600152e73d3.jpg,512,512,acne,343,344,361,357
Faisal-Ahmed-is-a-College-student-and-occasionally__jpg.rf.9e489deb2b7996fd149a0673f78a7fc7.jpg,514,514,acne,251,242,263,255
Faisal-Ahmed-is-a-College-student-and-occasionally__jpg.rf.9e489deb2b7996fd149a0673f78a7fc7.jpg,514,514,mole1,345,288,356,299
Faisal-Ahmed-is-a-College-student-and-occasionally__jpg.rf.9e489deb2b7996fd149a0673f78a7fc7.jpg,514,514,mole1,183,314,194,325
Faisal-Ahmed-is-a-College-student-and-occasionally__jpg.rf.9e489deb2b7996fd149a0673f78a7fc7.jpg,514,514,spot,242,141,252,153
Faisal-Ahmed-is-a-College-student-and-occasionally__jpg.rf.9e489deb2b7996fd149a0673f78a7fc7.jpg,514,514,acne,317,139,335,155
Faisal-Ahmed-is-a-College-student-and-occasionally__jpg.rf.9e489deb2b7996fd149a0673f78a7fc7.jpg,514,514,spot,296,131,311,143
Faisal-Ahmed-is-a-College-student-and-occasionally__jpg.rf.9e489deb2b7996fd149a0673f78a7fc7.jpg,514,514,acne,281,153,293,165
Faisal-Ahmed-is-a-College-student-and-occasionally__jpg.rf.9e489deb2b7996fd149a0673f78a7fc7.jpg,514,514,acne,305,160,318,172
Faisal-Ahmed-is-a-College-student-and-occasionally__jpg.rf.9e489deb2b7996fd149a0673f78a7fc7.jpg,514,514,acne,228,306,242,317
Faisal-Ahmed-is-a-College-student-and-occasionally__jpg.rf.9e489deb2b7996fd149a0673f78a7fc7.jpg,514,514,acne,190,276,203,287
Faisal-Ahmed-is-a-College-student-and-occasionally__jpg.rf.9e489deb2b7996fd149a0673f78a7fc7.jpg,514,514,spot,183,116,197,131
Faisal-Ahmed-is-a-College-student-and-occasionally__jpg.rf.9e489deb2b7996fd149a0673f78a7fc7.jpg,514,514,spot,253,143,261,154
Faisal-Ahmed-is-a-College-student-and-occasionally__jpg.rf.9e489deb2b7996fd149a0673f78a7fc7.jpg,514,514,spot,338,335,349,351
Faisal-Ahmed-is-a-College-student-and-occasionally__jpg.rf.9e489deb2b7996fd149a0673f78a7fc7.jpg,514,514,spot,199,145,214,154
Faisal-Ahmed-is-a-College-student-and-occasionally__jpg.rf.9e489deb2b7996fd149a0673f78a7fc7.jpg,514,514,mole1,313,307,327,320
61408_png.rf.9e225c722485f85edadac0705c903bce.jpg,1024,1024,mole1,498,473,517,491
61408_png.rf.9e225c722485f85edadac0705c903bce.jpg,1024,1024,spot,230,500,244,516
61408_png.rf.9e225c722485f85edadac0705c903bce.jpg,1024,1024,spot,543,378,556,392
35446_png_jpg.rf.9e628ba1f8f373f78738b671365b95d1.jpg,512,512,acne,293,304,310,319
35446_png_jpg.rf.9e628ba1f8f373f78738b671365b95d1.jpg,512,512,acne,338,342,356,351
35446_png_jpg.rf.9e628ba1f8f373f78738b671365b95d1.jpg,512,512,acne,186,420,202,431
35446_png_jpg.rf.9e628ba1f8f373f78738b671365b95d1.jpg,512,512,acne,275,452,294,466
35446_png_jpg.rf.9e628ba1f8f373f78738b671365b95d1.jpg,512,512,acne,277,349,295,364
35446_png_jpg.rf.9e628ba1f8f373f78738b671365b95d1.jpg,512,512,spot,354,408,372,422
35446_png_jpg.rf.9e628ba1f8f373f78738b671365b95d1.jpg,512,512,spot,329,455,351,473
35446_png_jpg.rf.9e628ba1f8f373f78738b671365b95d1.jpg,512,512,spot,333,326,352,338
35446_png_jpg.rf.9e628ba1f8f373f78738b671365b95d1.jpg,512,512,spot,381,312,396,335
35446_png_jpg.rf.9e628ba1f8f373f78738b671365b95d1.jpg,512,512,spot,368,333,391,349
35446_png_jpg.rf.9e628ba1f8f373f78738b671365b95d1.jpg,512,512,pimple,326,407,339,424
BINA-SARDAR-is-a-Labourer-from-Khal-Dhar_-Ch_jpg.rf.9e538ad69a62d0708277f07dac73de46.jpg,514,514,spot,173,149,183,159
Menoka-Das-is-a-Homemaker_-other-occupation-details-1-_jpg.rf.9e538f05b1d03aeaeba9b51fcf5ec9c9.jpg,514,514,mole1,406,290,420,301
Menoka-Das-is-a-Homemaker_-other-occupation-details-1-_jpg.rf.9e538f05b1d03aeaeba9b51fcf5ec9c9.jpg,514,514,mole1,115,266,131,277
Menoka-Das-is-a-Homemaker_-other-occupation-details-1-_jpg.rf.9e538f05b1d03aeaeba9b51fcf5ec9c9.jpg,514,514,mole1,337,35,353,52
Menoka-Das-is-a-Homemaker_-other-occupation-details-1-_jpg.rf.9e538f05b1d03aeaeba9b51fcf5ec9c9.jpg,514,514,mole1,158,283,175,299
q0pc9zosrg991_jpg.rf.9e8d1e33331920790969b7538b4e8ec2.jpg,640,853,spot,337,491,352,507
q0pc9zosrg991_jpg.rf.9e8d1e33331920790969b7538b4e8ec2.jpg,640,853,mole1,305,482,322,502
q0pc9zosrg991_jpg.rf.9e8d1e33331920790969b7538b4e8ec2.jpg,640,853,mole1,281,550,296,564
q0pc9zosrg991_jpg.rf.9e8d1e33331920790969b7538b4e8ec2.jpg,640,853,spot,402,399,416,416
q0pc9zosrg991_jpg.rf.9e8d1e33331920790969b7538b4e8ec2.jpg,640,853,spot,309,546,330,558
41624_png_jpg.rf.9eb77a967c8e36437feb40ef69509b0a.jpg,512,512,acne,173,311,183,319
41624_png_jpg.rf.9eb77a967c8e36437feb40ef69509b0a.jpg,512,512,spot,135,289,144,296
41624_png_jpg.rf.9eb77a967c8e36437feb40ef69509b0a.jpg,512,512,spot,146,267,155,274
Shyamoli-Khatun-is-a-Class-6-student-from-Da_jpg.rf.9f098ca5ec00239485087cf3f1256fb3.jpg,514,514,pimple,200,262,213,277
46263_png_jpg.rf.01d4d304f9135819d380047fbbbec47e.jpg,512,512,acne,270,401,284,416
46263_png_jpg.rf.01d4d304f9135819d380047fbbbec47e.jpg,512,512,acne,287,172,295,181
46263_png_jpg.rf.01d4d304f9135819d380047fbbbec47e.jpg,512,512,acne,275,167,284,177
46263_png_jpg.rf.01d4d304f9135819d380047fbbbec47e.jpg,512,512,acne,259,132,270,141
46263_png_jpg.rf.01d4d304f9135819d380047fbbbec47e.jpg,512,512,acne,203,140,215,149
46263_png_jpg.rf.01d4d304f9135819d380047fbbbec47e.jpg,512,512,acne,219,160,234,170
46263_png_jpg.rf.01d4d304f9135819d380047fbbbec47e.jpg,512,512,acne,261,182,270,188
46263_png_jpg.rf.01d4d304f9135819d380047fbbbec47e.jpg,512,512,spot,226,336,234,344
48200_png_jpg.rf.004fe6cad749920813b8c71576dc5f14.jpg,512,512,pimple,188,323,203,337
48200_png_jpg.rf.004fe6cad749920813b8c71576dc5f14.jpg,512,512,mole1,156,302,172,312
48200_png_jpg.rf.004fe6cad749920813b8c71576dc5f14.jpg,512,512,spot,117,295,125,308
48200_png_jpg.rf.004fe6cad749920813b8c71576dc5f14.jpg,512,512,spot,107,298,116,308
48200_png_jpg.rf.004fe6cad749920813b8c71576dc5f14.jpg,512,512,acne,254,351,268,361
48200_png_jpg.rf.004fe6cad749920813b8c71576dc5f14.jpg,512,512,acne,204,192,219,203
48200_png_jpg.rf.004fe6cad749920813b8c71576dc5f14.jpg,512,512,mole1,138,296,150,309
39337_png_jpg.rf.004dccfa7f2ed700748af3aef94bfa33.jpg,512,512,acne,303,357,321,370
14605_png_jpg.rf.004edf4685ecec20b2049233e477dd1f.jpg,512,512,acne,268,137,279,148
14605_png_jpg.rf.004edf4685ecec20b2049233e477dd1f.jpg,512,512,spot,369,186,377,195
14605_png_jpg.rf.004edf4685ecec20b2049233e477dd1f.jpg,512,512,scar,291,155,300,164
14605_png_jpg.rf.004edf4685ecec20b2049233e477dd1f.jpg,512,512,acne,164,276,172,283

4153eefb-9600-4f08-afb5-e0bf5c8bb051_png.rf.00f5a3dc7c11f15acaad6ee87e61980b.jpg,364,511,scar,185,117,193,126
4153eefb-9600-4f08-afb5-e0bf5c8bb051_png.rf.00f5a3dc7c11f15acaad6ee87e61980b.jpg,364,511,scar,305,211,313,219
4153eefb-9600-4f08-afb5-e0bf5c8bb051_png.rf.00f5a3dc7c11f15acaad6ee87e61980b.jpg,364,511,acne,182,130,189,138
4153eefb-9600-4f08-afb5-e0bf5c8bb051_png.rf.00f5a3dc7c11f15acaad6ee87e61980b.jpg,364,511,scar,124,104,135,111
69052_png_jpg.rf.00726564506fc67b41a1b734aff47221.jpg,1024,1024,acne,516,286,537,303
69052_png_jpg.rf.00726564506fc67b41a1b734aff47221.jpg,1024,1024,acne,557,314,568,326
69052_png_jpg.rf.00726564506fc67b41a1b734aff47221.jpg,1024,1024,acne,663,347,678,365
69052_png_jpg.rf.00726564506fc67b41a1b734aff47221.jpg,1024,1024,acne,407,353,421,367
69052_png_jpg.rf.00726564506fc67b41a1b734aff47221.jpg,1024,1024,acne,413,297,432,316
69052_png_jpg.rf.00726564506fc67b41a1b734aff47221.jpg,1024,1024,acne,505,253,521,271
69052_png_jpg.rf.00726564506fc67b41a1b734aff47221.jpg,1024,1024,acne,479,353,500,368
